lat,lng,ele
22.383420,114.182779,105.00
22.383453,114.182777,105.60
22.383485,114.182763,105.80
22.383513,114.182749,106.40
22.383531,114.182747,107.00
22.383556,114.182738,107.20
22.383586,114.182725,107.80
22.383620,114.182711,108.40
22.383649,114.182693,109.00
22.383667,114.182673,109.20
22.383683,114.182651,109.60
22.383695,114.182623,109.80
22.383703,114.182589,110.20
22.383710,114.182550,110.40
22.383711,114.182509,110.60
22.383708,114.182475,111.20
22.383703,114.182444,111.40
22.383696,114.182403,112.00
22.383682,114.182365,112.20
22.383666,114.182334,112.60
22.383641,114.182306,112.80
22.383616,114.182282,113.60
22.383591,114.182256,114.00
22.383567,114.182233,114.40
22.383540,114.182204,115.00
22.383517,114.182174,115.20
22.383497,114.182142,115.60
22.383479,114.182110,115.80
22.383465,114.182073,116.40
22.383454,114.182028,116.60
22.383447,114.181991,117.20
22.383446,114.181944,117.60
22.383451,114.181902,117.60
22.383467,114.181860,118.20
22.383490,114.181816,118.20
22.383526,114.181774,118.80
22.383571,114.181739,119.00
22.383617,114.181721,119.60
22.383669,114.181719,120.20
22.383719,114.181729,120.40
22.383762,114.181744,120.80
22.383820,114.181780,120.80
22.383867,114.181818,121.20
22.383911,114.181850,121.40
22.383957,114.181872,121.80
22.384010,114.181879,122.40
22.384064,114.181877,122.80
22.384115,114.181865,123.20
22.384160,114.181841,123.20
22.384184,114.181817,123.80
22.384211,114.181773,124.20
22.384231,114.181729,124.60
22.384255,114.181673,124.80
22.384273,114.181615,125.60
22.384286,114.181569,125.80
22.384300,114.181518,126.40
22.384317,114.181459,127.20
22.384339,114.181412,127.40
22.384375,114.181361,127.80
22.384409,114.181318,128.00
22.384440,114.181290,128.40
22.384483,114.181275,128.80
22.384531,114.181261,129.40
22.384575,114.181244,130.20
22.384623,114.181226,130.20
22.384674,114.181198,130.40
22.384710,114.181178,130.80
22.384740,114.181131,131.40
22.384755,114.181091,132.20
22.384759,114.181054,132.80
22.384763,114.181019,133.00
22.384767,114.180980,133.60
22.384769,114.180936,134.00
22.384770,114.180895,134.20
22.384783,114.180859,134.60
22.384804,114.180824,135.00
22.384837,114.180802,135.00
22.384877,114.180789,135.20
22.384921,114.180777,135.40
22.384969,114.180766,135.40
22.385007,114.180760,135.40
22.385060,114.180749,135.40
22.385110,114.180741,135.40
22.385154,114.180732,135.20
22.385199,114.180719,135.00
22.385228,114.180698,134.60
22.385256,114.180668,134.40
22.385287,114.180631,134.20
22.385312,114.180590,134.00
22.385323,114.180546,134.00
22.385328,114.180500,133.80
22.385334,114.180462,133.60
22.385352,114.180444,133.40
22.385378,114.180433,133.20
22.385371,114.180465,133.00
22.385368,114.180485,132.80
22.385362,114.180509,132.80
22.385353,114.180539,132.60
22.385342,114.180564,132.60
22.385316,114.180604,132.60
22.385290,114.180635,132.60
22.385260,114.180663,132.40
22.385226,114.180686,132.40
22.385192,114.180700,132.40
22.385156,114.180710,132.40
22.385116,114.180716,132.40
22.385076,114.180718,132.60
